10.0|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.3|4.5|303.5|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
10.0|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.00|240.00|160.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|10
10.0|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.7|6.3|325.0|0.00|160.00|171.46|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.3],[0.00,0.0]|8
10.1|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.61|105.60|211.00|[0.00,0.0],[0.65,2.4],[0.00,0.0],[0.00,0.0],[0.00,0.0]|0
10.1|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.33|174.72|160.00|[20.39,1.9],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.1|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.2|4.4|303.5|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
10.1|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.00|240.00|160.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|10
10.1|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.6|6.2|323.1|0.00|160.00|172.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.2],[0.00,0.0]|8
10.2|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.51|105.60|211.84|[0.00,0.0],[0.65,2.3],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.2|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.23|173.70|160.00|[20.39,1.8],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.2|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.0|4.3|303.5|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
10.2|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.00|240.00|160.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|10
10.2|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.5|6.0|321.4|0.00|160.00|172.54|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.1],[0.00,0.0]|8
10.3|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.41|105.60|212.68|[0.00,0.0],[0.65,2.2],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.3|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.13|172.68|160.00|[20.39,1.7],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.3|1|Wanderer|1|5|10|0|2.00|1.50|0.50|4.8|4.2|303.5|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
10.3|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.00|240.00|160.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|10
10.3|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.3|5.9|319.9|0.00|160.00|173.08|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
10.4|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.31|105.60|213.52|[0.00,0.0],[0.65,2.1],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.4|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.03|171.66|160.00|[20.39,1.6],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.4|1|Wanderer|1|5|10|0|2.00|1.50|0.50|4.7|4.1|303.5|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
10.4|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.00|240.00|160.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|10
10.4|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.2|5.8|318.4|0.00|160.00|173.62|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,-0.1],[0.00,0.0]|8
10.5|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.21|105.60|214.36|[0.00,0.0],[0.65,2.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.5|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|-0.07|170.64|160.00|[20.39,1.5],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.5|1|Wanderer|1|5|10|0|2.00|1.50|0.50|4.5|4.0|303.5|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
10.5|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|1.15|240.00|135.48|[0.00,0.0],[0.00,0.0],[0.62,4.9],[0.00,0.0],[0.00,0.0]|3
10.5|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.2|5.8|318.4|1.01|160.00|139.16|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,5.1],[0.00,0.0]|5
10.6|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.11|105.60|215.20|[0.00,0.0],[0.65,1.9],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.6|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.00|169.62|160.00|[20.39,1.4],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
10.6|1|Wanderer|1|5|10|0|2.00|1.50|0.50|4.3|3.9|303.5|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
10.6|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|1.05|240.00|135.96|[0.00,0.0],[0.00,0.0],[0.62,4.8],[0.00,0.0],[0.00,0.0]|9
10.6|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.2|5.8|318.4|0.91|160.00|139.70|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,5.0],[0.00,0.0]|9
10.7|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.01|95.60|216.04|[0.00,0.0],[0.65,1.8],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.7|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.73|168.60|160.00|[20.39,1.3],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|7
10.7|1|Wanderer|1|5|10|0|2.00|1.50|0.50|4.2|3.8|303.5|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
10.7|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.95|240.00|136.44|[0.00,0.0],[0.00,0.0],[0.62,4.7],[0.00,0.0],[0.00,0.0]|9
10.7|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.2|5.8|318.4|0.81|160.00|140.24|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,4.9],[0.00,0.0]|9
10.8|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|-0.09|95.60|216.88|[0.00,0.0],[0.65,1.7],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.8|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.63|167.58|160.00|[20.39,1.2],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.8|1|Wanderer|1|5|10|0|2.00|1.50|0.50|4.0|3.7|303.5|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
10.8|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.85|240.00|136.92|[0.00,0.0],[0.00,0.0],[0.62,4.6],[0.00,0.0],[0.00,0.0]|9
10.8|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.2|5.8|318.4|0.71|160.00|140.78|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,4.8],[0.00,0.0]|9
10.9|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.61|95.60|197.72|[0.00,0.0],[0.65,1.6],[0.00,0.0],[0.00,0.0],[0.00,0.0]|0
10.9|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.53|161.95|160.00|[22.66,1.9],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
10.9|1|Wanderer|1|5|10|0|2.00|1.50|0.50|3.8|3.6|303.5|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
10.9|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.75|240.00|137.40|[0.00,0.0],[0.00,0.0],[0.62,4.5],[0.00,0.0],[0.00,0.0]|9
10.9|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.2|5.8|318.4|0.61|160.00|141.32|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,4.7],[0.00,0.0]|9
11.0|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.51|95.60|198.56|[0.00,0.0],[0.65,1.5],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.0|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.43|160.82|160.00|[22.66,1.8],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.0|1|Wanderer|1|5|10|0|2.00|1.50|0.50|3.8|3.6|303.5|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|10
11.0|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.65|240.00|137.88|[0.00,0.0],[0.00,0.0],[0.62,4.4],[0.00,0.0],[0.00,0.0]|9
11.0|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.2|5.8|318.4|0.51|160.00|141.86|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,4.6],[0.00,0.0]|9
11.1|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.41|95.60|199.40|[0.00,0.0],[0.65,1.4],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.1|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.33|159.68|160.00|[22.66,1.7],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.1|1|Wanderer|1|5|10|0|2.00|1.50|0.50|4.0|3.5|88.3|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
11.1|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.55|240.00|138.36|[0.00,0.0],[0.00,0.0],[0.62,4.3],[0.00,0.0],[0.00,0.0]|9
11.1|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.2|5.8|318.4|0.41|160.00|142.40|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,4.5],[0.00,0.0]|9
11.2|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.31|95.60|200.24|[0.00,0.0],[0.65,1.3],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.2|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.23|158.55|160.00|[22.66,1.6],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.2|1|Wanderer|1|5|10|0|2.00|1.50|0.50|4.2|3.5|88.3|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
11.2|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.45|240.00|138.84|[0.00,0.0],[0.00,0.0],[0.62,4.2],[0.00,0.0],[0.00,0.0]|9
11.2|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.2|5.8|318.4|0.31|160.00|142.94|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,4.4],[0.00,0.0]|9
11.3|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.21|95.60|201.08|[0.00,0.0],[0.65,1.2],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.3|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.13|157.42|160.00|[22.66,1.5],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.3|1|Wanderer|1|5|10|0|2.00|1.50|0.50|4.4|3.5|88.3|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
11.3|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.35|240.00|139.32|[0.00,0.0],[0.00,0.0],[0.62,4.1],[0.00,0.0],[0.00,0.0]|9
11.3|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.2|5.8|318.4|0.21|160.00|143.48|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,4.3],[0.00,0.0]|9
11.4|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.11|95.60|201.92|[0.00,0.0],[0.65,1.1],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.4|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.03|156.28|160.00|[22.66,1.4],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.4|1|Wanderer|1|5|10|0|2.00|1.50|0.50|4.6|3.5|88.3|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
11.4|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.25|240.00|139.80|[0.00,0.0],[0.00,0.0],[0.62,4.0],[0.00,0.0],[0.00,0.0]|9
11.4|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.2|5.8|318.4|0.11|160.00|144.02|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,4.2],[0.00,0.0]|9
11.5|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.01|95.60|202.76|[0.00,0.0],[0.65,1.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.5|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|-0.07|155.15|160.00|[22.66,1.3],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.5|1|Wanderer|1|5|10|0|2.00|1.50|0.50|4.8|3.5|88.3|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
11.5|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.15|240.00|140.28|[0.00,0.0],[0.00,0.0],[0.62,3.9],[0.00,0.0],[0.00,0.0]|9
11.5|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.2|5.8|318.4|0.01|160.00|144.56|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,4.1],[0.00,0.0]|9
11.6|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|-0.09|95.60|203.60|[0.00,0.0],[0.65,0.9],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.6|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.00|154.02|160.00|[22.66,1.2],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
11.6|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.0|3.5|88.3|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
11.6|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|0.05|240.00|140.76|[0.00,0.0],[0.00,0.0],[0.62,3.8],[0.00,0.0],[0.00,0.0]|9
11.6|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.2|5.8|318.4|-0.09|160.00|145.10|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,4.0],[0.00,0.0]|9
11.7|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.61|85.60|184.44|[0.00,0.0],[0.65,0.8],[0.00,0.0],[0.00,0.0],[0.00,0.0]|0
11.7|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.73|148.32|160.00|[24.02,1.9],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|7
11.7|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.2|3.5|88.3|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
11.7|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|-0.05|240.00|141.24|[0.00,0.0],[0.00,0.0],[0.62,3.7],[0.00,0.0],[0.00,0.0]|9
11.7|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.1|5.6|332.3|0.00|160.00|145.64|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,3.9],[0.00,0.0]|8
11.8|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.51|85.60|185.28|[0.00,0.0],[0.65,0.7],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.8|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.63|147.12|160.00|[24.02,1.8],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.8|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.4|3.5|88.3|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
11.8|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|-0.05|240.00|141.72|[0.00,0.0],[0.00,0.0],[0.62,3.6],[0.00,0.0],[0.00,0.0]|10
11.8|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.1|5.4|336.9|0.00|160.00|146.18|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,3.8],[0.00,0.0]|8
11.9|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.41|85.60|186.12|[0.00,0.0],[0.65,0.6],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.9|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.53|145.92|160.00|[24.02,1.7],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
11.9|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.6|3.5|88.3|0.00|190.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
11.9|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|-0.05|240.00|142.20|[0.00,0.0],[0.00,0.0],[0.62,3.5],[0.00,0.0],[0.00,0.0]|10
11.9|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.0|5.3|342.1|0.00|160.00|146.72|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,3.7],[0.00,0.0]|8
12.0|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.31|85.60|186.96|[0.00,0.0],[0.65,0.5],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.0|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.43|144.71|160.00|[24.02,1.6],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.0|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.8|3.5|88.3|0.00|174.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.9]|8
12.0|2|Brutus|1|7|5|3|1.50|1.00|0.80|0.1|0.1|135.0|-0.05|240.00|142.68|[0.00,0.0],[0.00,0.0],[0.62,3.4],[0.00,0.0],[0.00,0.0]|10
12.0|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.0|5.3|354.4|1.01|160.00|132.26|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|4
12.1|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.21|85.60|187.80|[0.00,0.0],[0.65,0.4],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.1|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.33|143.51|160.00|[24.02,1.5],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.1|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.8|3.5|88.3|0.00|174.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.8]|9
12.1|2|Brutus|1|7|5|3|6.00|1.00|0.80|0.6|0.5|131.2|0.00|240.00|133.16|[0.00,0.0],[4.00,1.1],[0.62,3.3],[0.00,0.0],[0.00,0.0]|2
12.1|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.0|5.3|354.4|0.91|160.00|132.80|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.2|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.11|85.60|188.64|[0.00,0.0],[0.65,0.3],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.2|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.23|142.31|160.00|[24.02,1.4],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.2|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.8|3.5|88.3|0.00|174.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.7]|9
12.2|2|Brutus|1|7|5|3|6.00|1.00|0.80|1.0|0.9|131.2|0.00|240.00|133.64|[0.00,0.0],[4.00,1.0],[0.62,3.2],[0.00,0.0],[0.00,0.0]|2
12.2|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.0|5.3|354.4|0.81|160.00|133.34|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.3|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.01|85.60|189.48|[0.00,0.0],[0.65,0.2],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.3|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.13|141.11|160.00|[24.02,1.3],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.3|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.8|3.5|88.3|0.00|174.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.6]|9
12.3|2|Brutus|1|7|5|3|6.00|1.00|0.80|1.5|1.3|131.2|0.00|240.00|134.12|[0.00,0.0],[4.00,0.9],[0.62,3.1],[0.00,0.0],[0.00,0.0]|2
12.3|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.0|5.3|354.4|0.71|160.00|133.88|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.4|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|-0.09|85.60|190.32|[0.00,0.0],[0.65,0.1],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.4|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.03|139.91|160.00|[24.02,1.2],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.4|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.8|3.5|88.3|0.00|174.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.5]|9
12.4|2|Brutus|1|7|5|3|6.00|1.00|0.80|1.9|1.7|131.2|0.00|240.00|134.60|[0.00,0.0],[4.00,0.8],[0.62,3.0],[0.00,0.0],[0.00,0.0]|2
12.4|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.0|5.3|354.4|0.61|160.00|134.42|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.5|3|Magus|1|2|4|9|0.91|0.90|1.40|11.6|11.6|131.8|0.61|85.60|171.16|[0.00,0.0],[0.65,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|0
12.5|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|-0.07|134.17|160.00|[24.84,1.9],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.5|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.8|3.5|88.3|0.00|174.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.4]|9
12.5|2|Brutus|1|7|5|3|6.00|1.00|0.80|2.4|2.1|131.2|0.00|240.00|135.08|[0.00,0.0],[4.00,0.7],[0.62,2.9],[0.00,0.0],[0.00,0.0]|2
12.5|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.0|5.3|354.4|0.51|160.00|134.96|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.6|3|Magus|1|2|4|9|1.40|0.90|1.40|11.6|11.6|131.8|0.51|85.60|172.00|[0.00,0.0],[0.65,-0.1],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.6|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.00|132.93|160.00|[24.84,1.8],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
12.6|1|Wanderer|1|5|10|0|2.00|1.50|0.50|5.8|3.5|88.3|0.00|174.00|100.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.3]|9
12.6|2|Brutus|1|7|5|3|6.00|1.00|0.80|2.8|2.5|131.2|0.00|240.00|135.56|[0.00,0.0],[4.00,0.6],[0.62,2.8],[0.00,0.0],[0.00,0.0]|2
12.6|4|PunyAss|1|3|8|4|1.80|1.30|0.90|6.0|5.3|354.4|0.41|160.00|135.50|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.7|3|Magus|1|2|4|9|1.40|0.90|1.40|11.6|11.6|131.8|0.41|75.60|172.84|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
12.7|0|Tutorius|1|5|7|3|1.70|1.20|0.80|14.4|14.1|311.8|0.73|131.68|160.00|[24.84,1.7],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|7
